Run Name,180725_dPPR10_only
Run Date,12:40:53 PM   07-26-18
Method Name,S200_5/150 FRET_WL
Export Format Version, 1.00
Method ID, 9545
Points/Second, 5.00
Number of Records,   6260
Offset from Run Start Time,00:00:00
Run End Time,00:20:53
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,<Not Selected>
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Trace 5,<Not Selected>
Trace 6,<Not Selected>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Available>
Time,QuadTec 1,QuadTec 2
   895.8,0.000149,0.000134
   896.0,0.000149,0.000139
   896.2,0.000148,0.000144
   896.4,0.000148,0.000140
   896.6,0.000162,0.000141
   896.8,0.000169,0.000135
   897.0,0.000169,0.000142
   897.2,0.000176,0.000142
   897.4,0.000169,0.000147
   897.6,0.000169,0.000146
   897.8,0.000169,0.000147
   898.0,0.000169,0.000156
   898.2,0.000176,0.000156
   898.4,0.000169,0.000150
   898.6,0.000176,0.000155
   898.8,0.000184,0.000150
   899.0,0.000177,0.000146
   899.2,0.000177,0.000150
   899.4,0.000170,0.000150
   899.6,0.000170,0.000155
   899.8,0.000163,0.000155
   900.0,0.000170,0.000163
   900.2,0.000177,0.000158
   900.4,0.000191,0.000157
   900.6,0.000190,0.000162
   900.8,0.000204,0.000157
   901.0,0.000204,0.000167
   901.2,0.000204,0.000158
   901.4,0.000197,0.000157
   901.6,0.000204,0.000152
   901.8,0.000197,0.000156
   902.0,0.000197,0.000151
   902.2,0.000190,0.000151
   902.4,0.000183,0.000156
   902.6,0.000183,0.000152
   902.8,0.000183,0.000157
   903.0,0.000190,0.000152
   903.2,0.000176,0.000149
   903.4,0.000183,0.000149
   903.6,0.000176,0.000149
   903.8,0.000183,0.000148
   904.0,0.000176,0.000147
   904.2,0.000169,0.000150
   904.4,0.000169,0.000150
   904.6,0.000175,0.000150
   904.8,0.000176,0.000151
   905.0,0.000176,0.000157
   905.2,0.000175,0.000162
   905.4,0.000190,0.000168
   905.6,0.000197,0.000172
   905.8,0.000197,0.000169
   906.0,0.000197,0.000163
   906.2,0.000183,0.000158
   906.4,0.000183,0.000149
   906.6,0.000176,0.000149
   906.8,0.000176,0.000142
   907.0,0.000176,0.000148
   907.2,0.000169,0.000152
   907.4,0.000169,0.000156
   907.6,0.000169,0.000151
   907.8,0.000169,0.000156
   908.0,0.000169,0.000151
   908.2,0.000162,0.000156
   908.4,0.000163,0.000161
   908.6,0.000163,0.000156
   908.8,0.000163,0.000157
   909.0,0.000156,0.000152
   909.2,0.000163,0.000152
   909.4,0.000163,0.000151
   909.6,0.000149,0.000146
   909.8,0.000156,0.000151
   910.0,0.000149,0.000137
   910.2,0.000149,0.000134
   910.4,0.000142,0.000138
   910.6,0.000149,0.000139
   910.8,0.000156,0.000144
   911.0,0.000162,0.000145
   911.2,0.000169,0.000144
   911.4,0.000169,0.000149
   911.6,0.000176,0.000149
   911.8,0.000176,0.000149
   912.0,0.000169,0.000143
   912.2,0.000163,0.000149
   912.4,0.000163,0.000149
   912.6,0.000163,0.000149
   912.8,0.000163,0.000144
   913.0,0.000170,0.000144
   913.2,0.000177,0.000145
   913.4,0.000170,0.000144
   913.6,0.000163,0.000145
   913.8,0.000163,0.000155
   914.0,0.000156,0.000156
   914.2,0.000149,0.000155
   914.4,0.000156,0.000159
   914.6,0.000156,0.000168
   914.8,0.000169,0.000172
   915.0,0.000169,0.000171
   915.2,0.000162,0.000171
   915.4,0.000156,0.000171
   915.6,0.000156,0.000167
   915.8,0.000148,0.000167
   916.0,0.000148,0.000167
   916.2,0.000156,0.000168
   916.4,0.000149,0.000172
   916.6,0.000149,0.000167
   916.8,0.000156,0.000171
   917.0,0.000156,0.000166
   917.2,0.000156,0.000166
   917.4,0.000156,0.000166
   917.6,0.000156,0.000162
   917.8,0.000163,0.000157
   918.0,0.000169,0.000162
   918.2,0.000169,0.000157
   918.4,0.000169,0.000162
   918.6,0.000163,0.000153
   918.8,0.000156,0.000148
   919.0,0.000156,0.000157
   919.2,0.000163,0.000157
   919.4,0.000157,0.000157
   919.6,0.000163,0.000162
   919.8,0.000149,0.000157
   920.0,0.000163,0.000163
   920.2,0.000170,0.000157
   920.4,0.000163,0.000153
   920.6,0.000176,0.000154
   920.8,0.000176,0.000146
   921.0,0.000183,0.000141
   921.2,0.000183,0.000142
   921.4,0.000184,0.000142
   921.6,0.000177,0.000147
   921.8,0.000170,0.000147
   922.0,0.000163,0.000142
   922.2,0.000163,0.000141
   922.4,0.000157,0.000145
   922.6,0.000156,0.000140
   922.8,0.000142,0.000140
   923.0,0.000142,0.000141
   923.2,0.000149,0.000135
   923.4,0.000149,0.000131
   923.6,0.000156,0.000136
   923.8,0.000156,0.000142
   924.0,0.000156,0.000141
   924.2,0.000156,0.000135
   924.4,0.000156,0.000135
   924.6,0.000149,0.000139
   924.8,0.000149,0.000143
   925.0,0.000156,0.000137
   925.2,0.000149,0.000128
   925.4,0.000156,0.000128
   925.6,0.000149,0.000128
   925.8,0.000163,0.000129
   926.0,0.000163,0.000135
   926.2,0.000169,0.000135
   926.4,0.000169,0.000140
   926.6,0.000169,0.000143
   926.8,0.000163,0.000142
   927.0,0.000156,0.000147
   927.2,0.000163,0.000133
   927.4,0.000163,0.000138
   927.6,0.000170,0.000135
   927.8,0.000157,0.000139
   928.0,0.000157,0.000139
   928.2,0.000157,0.000138
   928.4,0.000157,0.000143
   928.6,0.000157,0.000138
   928.8,0.000164,0.000143
   929.0,0.000170,0.000143
   929.2,0.000163,0.000143
   929.4,0.000170,0.000148
   929.6,0.000170,0.000148
   929.8,0.000178,0.000163
   930.0,0.000177,0.000162
   930.2,0.000177,0.000162
   930.4,0.000176,0.000161
   930.6,0.000176,0.000156
   930.8,0.000169,0.000156
   931.0,0.000176,0.000145
   931.2,0.000162,0.000150
   931.4,0.000156,0.000146
   931.6,0.000148,0.000146
   931.8,0.000155,0.000141
   932.0,0.000162,0.000142
   932.2,0.000162,0.000147
   932.4,0.000168,0.000151
   932.6,0.000169,0.000152
   932.8,0.000183,0.000157
   933.0,0.000183,0.000162
   933.2,0.000183,0.000167
   933.4,0.000176,0.000171
   933.6,0.000183,0.000171
   933.8,0.000183,0.000170
   934.0,0.000183,0.000170
   934.2,0.000183,0.000174
   934.4,0.000176,0.000173
   934.6,0.000175,0.000172
   934.8,0.000176,0.000167
   935.0,0.000176,0.000163
   935.2,0.000176,0.000158
   935.4,0.000169,0.000158
   935.6,0.000169,0.000169
   935.8,0.000163,0.000170
   936.0,0.000163,0.000170
   936.2,0.000163,0.000165
   936.4,0.000163,0.000161
   936.6,0.000170,0.000156
   936.8,0.000170,0.000156
   937.0,0.000163,0.000157
   937.2,0.000170,0.000152
   937.4,0.000170,0.000153
   937.6,0.000163,0.000157
   937.8,0.000169,0.000158
   938.0,0.000176,0.000163
   938.2,0.000170,0.000163
   938.4,0.000176,0.000158
   938.6,0.000149,0.000149
   938.8,0.000150,0.000134
   939.0,0.000150,0.000134
   939.2,0.000150,0.000139
   939.4,0.000164,0.000139
   939.6,0.000170,0.000145
   939.8,0.000177,0.000144
   940.0,0.000170,0.000149
   940.2,0.000170,0.000149
   940.4,0.000163,0.000149
   940.6,0.000156,0.000149
   940.8,0.000163,0.000149
   941.0,0.000156,0.000154
   941.2,0.000157,0.000154
   941.4,0.000149,0.000149
   941.6,0.000157,0.000148
   941.8,0.000170,0.000147
   942.0,0.000170,0.000147
   942.2,0.000164,0.000151
   942.4,0.000164,0.000151
   942.6,0.000151,0.000156
   942.8,0.000150,0.000161
   943.0,0.000157,0.000161
   943.2,0.000150,0.000156
   943.4,0.000157,0.000156
   943.6,0.000157,0.000161
   943.8,0.000157,0.000157
   944.0,0.000149,0.000153
   944.2,0.000150,0.000150
   944.4,0.000143,0.000149
   944.6,0.000143,0.000155
   944.8,0.000150,0.000149
   945.0,0.000150,0.000149
   945.2,0.000143,0.000145
   945.4,0.000143,0.000148
   945.6,0.000143,0.000146
   945.8,0.000150,0.000142
   946.0,0.000136,0.000141
   946.2,0.000150,0.000144
   946.4,0.000143,0.000142
   946.6,0.000150,0.000136
   946.8,0.000136,0.000142
   947.0,0.000150,0.000141
   947.2,0.000143,0.000137
   947.4,0.000150,0.000137
   947.6,0.000136,0.000137
   947.8,0.000143,0.000138
   948.0,0.000130,0.000139
   948.2,0.000129,0.000149
   948.4,0.000130,0.000149
   948.6,0.000130,0.000141
   948.8,0.000130,0.000141
   949.0,0.000129,0.000130
   949.2,0.000130,0.000139
   949.4,0.000130,0.000128
   949.6,0.000136,0.000123
   949.8,0.000130,0.000128
   950.0,0.000136,0.000128
   950.2,0.000130,0.000130
   950.4,0.000136,0.000129
   950.6,0.000130,0.000134
   950.8,0.000136,0.000128
   951.0,0.000137,0.000122
   951.2,0.000136,0.000128
   951.4,0.000130,0.000119
   951.6,0.000137,0.000125
   951.8,0.000137,0.000117
   952.0,0.000143,0.000117
   952.2,0.000123,0.000117
   952.4,0.000130,0.000112
   952.6,0.000137,0.000112
   952.8,0.000130,0.000107
   953.0,0.000137,0.000111
   953.2,0.000131,0.000111
   953.4,0.000130,0.000111
   953.6,0.000124,0.000115
   953.8,0.000123,0.000121
   954.0,0.000109,0.000121
   954.2,0.000109,0.000116
   954.4,0.000116,0.000121
   954.6,0.000116,0.000120
   954.8,0.000123,0.000120
   955.0,0.000122,0.000120
   955.2,0.000122,0.000116
   955.4,0.000116,0.000113
   955.6,0.000109,0.000108
   955.8,0.000109,0.000117
   956.0,0.000109,0.000117
   956.2,0.000110,0.000116
   956.4,0.000110,0.000116
   956.6,0.000103,0.000116
   956.8,0.000103,0.000117
   957.0,0.000110,0.000118
   957.2,0.000117,0.000117
   957.4,0.000110,0.000112
   957.6,0.000131,0.000116
   957.8,0.000131,0.000115
   958.0,0.000124,0.000114
   958.2,0.000124,0.000119
   958.4,0.000116,0.000114
   958.6,0.000116,0.000114
   958.8,0.000116,0.000113
   959.0,0.000116,0.000114
   959.2,0.000123,0.000114
   959.4,0.000130,0.000114
   959.6,0.000123,0.000113
   959.8,0.000123,0.000114
   960.0,0.000116,0.000114
   960.2,0.000123,0.000118
   960.4,0.000116,0.000113
   960.6,0.000123,0.000117
   960.8,0.000116,0.000117
   961.0,0.000116,0.000121
   961.2,0.000123,0.000117
   961.4,0.000123,0.000122
   961.6,0.000123,0.000119
   961.8,0.000122,0.000123
   962.0,0.000123,0.000119
   962.2,0.000123,0.000114
   962.4,0.000130,0.000109
   962.6,0.000130,0.000118
   962.8,0.000130,0.000107
   963.0,0.000130,0.000112
   963.2,0.000136,0.000116
   963.4,0.000123,0.000101
   963.6,0.000130,0.000107
   963.8,0.000116,0.000102
   964.0,0.000116,0.000097
   964.2,0.000116,0.000101
   964.4,0.000116,0.000100
   964.6,0.000117,0.000105
   964.8,0.000110,0.000105
   965.0,0.000117,0.000101
   965.2,0.000117,0.000103
   965.4,0.000117,0.000108
   965.6,0.000111,0.000108
   965.8,0.000117,0.000108
   966.0,0.000111,0.000108
   966.2,0.000104,0.000113
   966.4,0.000117,0.000108
   966.6,0.000110,0.000107
   966.8,0.000111,0.000103
   967.0,0.000104,0.000102
   967.2,0.000125,0.000102
   967.4,0.000111,0.000106
   967.6,0.000119,0.000106
   967.8,0.000111,0.000110
   968.0,0.000111,0.000106
   968.2,0.000104,0.000106
   968.4,0.000104,0.000102
   968.6,0.000104,0.000106
   968.8,0.000111,0.000100
   969.0,0.000111,0.000100
   969.2,0.000104,0.000100
   969.4,0.000117,0.000100
   969.6,0.000110,0.000100
   969.8,0.000111,0.000100
   970.0,0.000104,0.000100
   970.2,0.000117,0.000110
   970.4,0.000110,0.000110
   970.6,0.000111,0.000116
   970.8,0.000110,0.000116
   971.0,0.000104,0.000121
   971.2,0.000104,0.000116
   971.4,0.000104,0.000112
   971.6,0.000117,0.000107
   971.8,0.000117,0.000107
   972.0,0.000124,0.000101
   972.2,0.000124,0.000101
   972.4,0.000131,0.000092
   972.6,0.000124,0.000107
   972.8,0.000124,0.000102
   973.0,0.000117,0.000102
   973.2,0.000110,0.000097
   973.4,0.000103,0.000097
   973.6,0.000110,0.000102
   973.8,0.000103,0.000101
   974.0,0.000097,0.000101
   974.2,0.000103,0.000105
   974.4,0.000110,0.000106
   974.6,0.000103,0.000106
   974.8,0.000110,0.000101
   975.0,0.000117,0.000093
   975.2,0.000117,0.000093
   975.4,0.000104,0.000093
   975.6,0.000103,0.000092
   975.8,0.000089,0.000092
   976.0,0.000082,0.000091
   976.2,0.000096,0.000096
   976.4,0.000096,0.000100
   976.6,0.000103,0.000106
   976.8,0.000103,0.000106
   977.0,0.000103,0.000107
   977.2,0.000103,0.000102
   977.4,0.000103,0.000094
   977.6,0.000096,0.000090
   977.8,0.000097,0.000091
   978.0,0.000097,0.000087
   978.2,0.000097,0.000088
   978.4,0.000089,0.000087
   978.6,0.000097,0.000092
   978.8,0.000090,0.000096
   979.0,0.000090,0.000096
   979.2,0.000097,0.000096
   979.4,0.000097,0.000093
   979.6,0.000104,0.000093
   979.8,0.000104,0.000089
   980.0,0.000103,0.000095
   980.2,0.000110,0.000087
   980.4,0.000097,0.000094
   980.6,0.000096,0.000089
   980.8,0.000089,0.000098
   981.0,0.000089,0.000092
   981.2,0.000089,0.000090
   981.4,0.000095,0.000088
   981.6,0.000103,0.000092
   981.8,0.000110,0.000096
   982.0,0.000110,0.000096
   982.2,0.000116,0.000086
   982.4,0.000110,0.000096
   982.6,0.000110,0.000092
   982.8,0.000110,0.000096
   983.0,0.000110,0.000091
   983.2,0.000110,0.000087
   983.4,0.000110,0.000087
   983.6,0.000103,0.000091
   983.8,0.000103,0.000087
   984.0,0.000095,0.000082
   984.2,0.000095,0.000083
   984.4,0.000095,0.000087
   984.6,0.000095,0.000083
   984.8,0.000103,0.000078
   985.0,0.000102,0.000073
   985.2,0.000095,0.000077
   985.4,0.000102,0.000087
   985.6,0.000102,0.000096
   985.8,0.000101,0.000101
   986.0,0.000094,0.000096
   986.2,0.000102,0.000103
   986.4,0.000095,0.000099
   986.6,0.000094,0.000093
   986.8,0.000088,0.000093
   987.0,0.000102,0.000089
   987.2,0.000095,0.000089
   987.4,0.000102,0.000088
   987.6,0.000102,0.000083
   987.8,0.000109,0.000082
   988.0,0.000116,0.000082
   988.2,0.000109,0.000081
   988.4,0.000116,0.000080
   988.6,0.000116,0.000089
   988.8,0.000116,0.000089
   989.0,0.000116,0.000089
   989.2,0.000116,0.000090
   989.4,0.000110,0.000092
   989.6,0.000103,0.000096
   989.8,0.000103,0.000096
   990.0,0.000095,0.000095
   990.2,0.000095,0.000100
   990.4,0.000095,0.000104
   990.6,0.000109,0.000108
   990.8,0.000116,0.000114
   991.0,0.000123,0.000124
   991.2,0.000116,0.000124
   991.4,0.000123,0.000115
   991.6,0.000124,0.000111
   991.8,0.000124,0.000107
   992.0,0.000117,0.000112
   992.2,0.000131,0.000112
   992.4,0.000125,0.000113
   992.6,0.000125,0.000112
   992.8,0.000111,0.000107
   993.0,0.000117,0.000107
   993.2,0.000104,0.000107
   993.4,0.000097,0.000101
   993.6,0.000110,0.000101
   993.8,0.000110,0.000096
   994.0,0.000117,0.000096
   994.2,0.000110,0.000095
   994.4,0.000104,0.000100
   994.6,0.000104,0.000099
   994.8,0.000104,0.000099
   995.0,0.000104,0.000099
   995.2,0.000110,0.000099
   995.4,0.000111,0.000095
   995.6,0.000111,0.000095
   995.8,0.000117,0.000096
   996.0,0.000117,0.000096
   996.2,0.000111,0.000093
   996.4,0.000104,0.000092
   996.6,0.000117,0.000093
   996.8,0.000110,0.000101
   997.0,0.000111,0.000101
   997.2,0.000117,0.000096
   997.4,0.000111,0.000100
   997.6,0.000118,0.000106
   997.8,0.000118,0.000110
   998.0,0.000131,0.000109
   998.2,0.000124,0.000104
   998.4,0.000124,0.000103
   998.6,0.000117,0.000103
   998.8,0.000117,0.000107
   999.0,0.000103,0.000099
   999.2,0.000110,0.000104
   999.4,0.000103,0.000104
   999.6,0.000103,0.000108
   999.8,0.000110,0.000103
  1000.0,0.000117,0.000104
  1000.2,0.000116,0.000108
  1000.4,0.000123,0.000108
  1000.6,0.000123,0.000107
  1000.8,0.000130,0.000113
  1001.0,0.000122,0.000112
  1001.2,0.000130,0.000112
  1001.4,0.000123,0.000107
  1001.6,0.000130,0.000102
  1001.8,0.000130,0.000107
  1002.0,0.000123,0.000106
  1002.2,0.000123,0.000106
  1002.4,0.000130,0.000109
  1002.6,0.000130,0.000109
  1002.8,0.000136,0.000113
  1003.0,0.000136,0.000108
  1003.2,0.000143,0.000108
  1003.4,0.000136,0.000114
  1003.6,0.000143,0.000114
  1003.8,0.000143,0.000116
  1004.0,0.000149,0.000116
  1004.2,0.000157,0.000121
  1004.4,0.000164,0.000125
  1004.6,0.000164,0.000135
  1004.8,0.000164,0.000129
  1005.0,0.000170,0.000135
  1005.2,0.000164,0.000130
  1005.4,0.000163,0.000135
  1005.6,0.000163,0.000135
  1005.8,0.000156,0.000129
  1006.0,0.000149,0.000139
  1006.2,0.000142,0.000139
  1006.4,0.000149,0.000144
  1006.6,0.000135,0.000135
  1006.8,0.000129,0.000135
  1007.0,0.000129,0.000136
  1007.2,0.000136,0.000134
  1007.4,0.000143,0.000126
  1007.6,0.000143,0.000123
  1007.8,0.000136,0.000122
  1008.0,0.000143,0.000121
  1008.2,0.000136,0.000124
  1008.4,0.000143,0.000123
  1008.6,0.000136,0.000128
  1008.8,0.000143,0.000128
  1009.0,0.000143,0.000128
  1009.2,0.000150,0.000128
  1009.4,0.000136,0.000122
  1009.6,0.000150,0.000126
  1009.8,0.000143,0.000126
  1010.0,0.000143,0.000130
  1010.2,0.000136,0.000121
  1010.4,0.000136,0.000127
  1010.6,0.000136,0.000123
  1010.8,0.000122,0.000127
  1011.0,0.000136,0.000130
  1011.2,0.000136,0.000129
  1011.4,0.000143,0.000129
  1011.6,0.000143,0.000129
  1011.8,0.000143,0.000130
  1012.0,0.000150,0.000127
  1012.2,0.000157,0.000127
  1012.4,0.000149,0.000127
  1012.6,0.000157,0.000126
  1012.8,0.000150,0.000121
  1013.0,0.000157,0.000121
  1013.2,0.000143,0.000125
  1013.4,0.000150,0.000125
  1013.6,0.000137,0.000130
  1013.8,0.000136,0.000130
  1014.0,0.000136,0.000136
  1014.2,0.000150,0.000138
  1014.4,0.000150,0.000134
  1014.6,0.000157,0.000138
  1014.8,0.000149,0.000138
  1015.0,0.000163,0.000147
  1015.2,0.000163,0.000137
  1015.4,0.000156,0.000142
  1015.6,0.000157,0.000134
  1015.8,0.000150,0.000125
  1016.0,0.000157,0.000120
  1016.2,0.000149,0.000123
  1016.4,0.000157,0.000118
  1016.6,0.000150,0.000112
  1016.8,0.000143,0.000116
  1017.0,0.000143,0.000112
  1017.2,0.000150,0.000117
  1017.4,0.000150,0.000114
  1017.6,0.000150,0.000117
  1017.8,0.000143,0.000127
  1018.0,0.000150,0.000130
  1018.2,0.000157,0.000130
  1018.4,0.000143,0.000129
  1018.6,0.000157,0.000125
  1018.8,0.000136,0.000126
  1019.0,0.000143,0.000126
  1019.2,0.000143,0.000131
  1019.4,0.000143,0.000130
  1019.6,0.000150,0.000135
  1019.8,0.000149,0.000135
  1020.0,0.000142,0.000141
  1020.2,0.000149,0.000132
  1020.4,0.000142,0.000128
  1020.6,0.000135,0.000123
  1020.8,0.000135,0.000124
  1021.0,0.000128,0.000125
  1021.2,0.000127,0.000121
  1021.4,0.000127,0.000123
  1021.6,0.000128,0.000120
  1021.8,0.000129,0.000118
  1022.0,0.000128,0.000117
  1022.2,0.000121,0.000107
  1022.4,0.000115,0.000109
  1022.6,0.000109,0.000107
  1022.8,0.000108,0.000105
  1023.0,0.000115,0.000105
  1023.2,0.000109,0.000114
  1023.4,0.000116,0.000124
  1023.6,0.000115,0.000123
  1023.8,0.000122,0.000123
  1024.0,0.000123,0.000118
  1024.2,0.000123,0.000118
  1024.4,0.000123,0.000121
  1024.6,0.000123,0.000122
  1024.8,0.000124,0.000122
  1025.0,0.000130,0.000127
  1025.2,0.000123,0.000122
  1025.4,0.000130,0.000122
  1025.6,0.000123,0.000118
  1025.8,0.000123,0.000118
  1026.0,0.000123,0.000117
  1026.2,0.000116,0.000121
  1026.4,0.000110,0.000121
  1026.6,0.000109,0.000125
  1026.8,0.000123,0.000111
  1027.0,0.000137,0.000116
  1027.2,0.000143,0.000108
  1027.4,0.000136,0.000107
  1027.6,0.000122,0.000108
  1027.8,0.000116,0.000108
  1028.0,0.000115,0.000107
  1028.2,0.000122,0.000115
  1028.4,0.000122,0.000109
  1028.6,0.000129,0.000122
  1028.8,0.000128,0.000131
  1029.0,0.000135,0.000128
  1029.2,0.000142,0.000132
  1029.4,0.000149,0.000129
  1029.6,0.000149,0.000134
  1029.8,0.000149,0.000134
  1030.0,0.000156,0.000142
  1030.2,0.000149,0.000142
  1030.4,0.000142,0.004878
  1030.6,0.000149,0.011599
  1030.8,0.000143,0.020395
  1031.0,0.029832,0.021748
  1031.2,0.078539,0.020312
  1031.4,0.153382,0.016132
  1031.6,0.269755,0.009259
  1031.8,0.275243,0.007407
  1032.0,0.246122,0.005908
  1032.2,0.188627,0.004767
  1032.4,0.112615,0.003988
  1032.6,0.090618,0.003103
  1032.8,0.073448,0.002391
  1033.0,0.060620,0.001843
  1033.2,0.051752,0.001476
  1033.4,0.041123,0.001050
  1033.6,0.032070,0.000709
  1033.8,0.024495,0.000441
  1034.0,0.018884,0.000260
  1034.2,0.014888,0.000043
  1034.4,0.012471,-0.000157
  1034.6,0.011608,-0.000322
  1034.8,0.009446,-0.000439
  1035.0,0.007685,-0.000533
  1035.2,0.006327,-0.000581
  1035.4,0.005362,-0.000599
  1035.6,0.004305,-0.000642
  1035.8,0.003444,-0.000673
  1036.0,0.002778,-0.000698
  1036.2,0.002312,-0.000710
  1036.4,0.001734,-0.000729
  1036.6,0.001236,-0.000742
  1036.8,0.000812,-0.000751
  1037.0,0.000494,-0.000751
  1037.2,0.000275,-0.000759
  1037.4,0.000136,-0.000761
  1037.6,0.000097,-0.000767
  1037.8,-0.000022,-0.000771
  1038.0,-0.000128,-0.000772
  1038.2,-0.000201,-0.000768
  1038.4,-0.000253,-0.000765
  1038.6,-0.000313,-0.000767
  1038.8,-0.000366,-0.000758
  1039.0,-0.000392,-0.000754
  1039.2,-0.000419,-0.000750
  1039.4,-0.000445,-0.000751
  1039.6,-0.000479,-0.000751
  1039.8,-0.000485,-0.000750
  1040.0,-0.000498,-0.000749
  1040.2,-0.000512,-0.000745
  1040.4,-0.000518,-0.000742
  1040.6,-0.000517,-0.000735
  1040.8,-0.000524,-0.000731
  1041.0,-0.000524,-0.000725
  1041.2,-0.000531,-0.000724
  1041.4,-0.000531,-0.000727
  1041.6,-0.000538,-0.000732
  1041.8,-0.000538,-0.000723
  1042.0,-0.000545,-0.000724
  1042.2,-0.000544,-0.000718
  1042.4,-0.000551,-0.000719
  1042.6,-0.000545,-0.000720
  1042.8,-0.000538,-0.000717
  1043.0,-0.000545,-0.000712
  1043.2,-0.000546,-0.000709
  1043.4,-0.000539,-0.000710
  1043.6,-0.000532,-0.000702
  1043.8,-0.000525,-0.000697
  1044.0,-0.000532,-0.000693
  1044.2,-0.000518,-0.000688
  1044.4,-0.000517,-0.000687
  1044.6,-0.000511,-0.000686
  1044.8,-0.000518,-0.000684
  1045.0,-0.000511,-0.000683
  1045.2,-0.000518,-0.000690
  1045.4,-0.000519,-0.000690
  1045.6,-0.000505,-0.000686
  1045.8,-0.000519,-0.000687
  1046.0,-0.000505,-0.000689
  1046.2,-0.000498,-0.000690
  1046.4,-0.000505,-0.000681
  1046.6,-0.000505,-0.000680
  1046.8,-0.000505,-0.000670
  1047.0,-0.000505,-0.000666
  1047.2,-0.000499,-0.000662
  1047.4,-0.000499,-0.000663
  1047.6,-0.000499,-0.000658
  1047.8,-0.000492,-0.000654
  1048.0,-0.000492,-0.000659
  1048.2,-0.000491,-0.000654
  1048.4,-0.000485,-0.000659
  1048.6,-0.000499,-0.000660
  1048.8,-0.000491,-0.000664
  1049.0,-0.000498,-0.000670
  1049.2,-0.000491,-0.000675
  1049.4,-0.000505,-0.000676
  1049.6,-0.000485,-0.000680
  1049.8,-0.000499,-0.000680
  1050.0,-0.000499,-0.000685
  1050.2,-0.000492,-0.000676
  1050.4,-0.000499,-0.000681
  1050.6,-0.000499,-0.000676
  1050.8,-0.000499,-0.000676
  1051.0,-0.000506,-0.000676
  1051.2,-0.000512,-0.000666
  1051.4,-0.000513,-0.000661
  1051.6,-0.000512,-0.000661
  1051.8,-0.000499,-0.000661
  1052.0,-0.000506,-0.000660
  1052.2,-0.000506,-0.000660
  1052.4,-0.000499,-0.000656
  1052.6,-0.000499,-0.000661
  1052.8,-0.000499,-0.000656
  1053.0,-0.000500,-0.000657
  1053.2,-0.000486,-0.000657
  1053.4,-0.000472,-0.000663
  1053.6,-0.000465,-0.000663
  1053.8,-0.000472,-0.000663
  1054.0,-0.000479,-0.000656
  1054.2,-0.000486,-0.000656
  1054.4,-0.000486,-0.000650
  1054.6,-0.000486,-0.000651
  1054.8,-0.000479,-0.000650
  1055.0,-0.000472,-0.000650
  1055.2,-0.000472,-0.000651
  1055.4,-0.000479,-0.000648
  1055.6,-0.000472,-0.000649
  1055.8,-0.000472,-0.000651
  1056.0,-0.000472,-0.000652
  1056.2,-0.000472,-0.000652
  1056.4,-0.000464,-0.000647
  1056.6,-0.000464,-0.000645
  1056.8,-0.000465,-0.000642
  1057.0,-0.000458,-0.000632
  1057.2,-0.000445,-0.000628
  1057.4,-0.000445,-0.000622
  1057.6,-0.000438,-0.000622
  1057.8,-0.000458,-0.000617
  1058.0,-0.000465,-0.000621
  1058.2,-0.000472,-0.000615
  1058.4,-0.000472,-0.000619
  1058.6,-0.000472,-0.000618
  1058.8,-0.000465,-0.000616
  1059.0,-0.000465,-0.000621
  1059.2,-0.000465,-0.000615
  1059.4,-0.000458,-0.000626
  1059.6,-0.000459,-0.000626
  1059.8,-0.000459,-0.000628
  1060.0,-0.000452,-0.000624
  1060.2,-0.000439,-0.000622
  1060.4,-0.000439,-0.000623
  1060.6,-0.000432,-0.000619
  1060.8,-0.000439,-0.000623
  1061.0,-0.000439,-0.000622
  1061.2,-0.000432,-0.000613
  1061.4,-0.000439,-0.000613
  1061.6,-0.000425,-0.000608
  1061.8,-0.000425,-0.000603
  1062.0,-0.000425,-0.000603
  1062.2,-0.000419,-0.000600
  1062.4,-0.000418,-0.000605
  1062.6,-0.000425,-0.000605
  1062.8,-0.000425,-0.000610
  1063.0,-0.000425,-0.000610
  1063.2,-0.000431,-0.000615
  1063.4,-0.000438,-0.000615
  1063.6,-0.000445,-0.000620
  1063.8,-0.000438,-0.000623
  1064.0,-0.000438,-0.000623
  1064.2,-0.000438,-0.000623
  1064.4,-0.000438,-0.000619
  1064.6,-0.000445,-0.000619
  1064.8,-0.000445,-0.000610
  1065.0,-0.000452,-0.000610
  1065.2,-0.000452,-0.000601
  1065.4,-0.000452,-0.000605
  1065.6,-0.000452,-0.000608
  1065.8,-0.000452,-0.000608
  1066.0,-0.000452,-0.000604
  1066.2,-0.000446,-0.000600
  1066.4,-0.000446,-0.000600
  1066.6,-0.000453,-0.000601
  1066.8,-0.000439,-0.000596
  1067.0,-0.000432,-0.000597
  1067.2,-0.000425,-0.000597
  1067.4,-0.000432,-0.000597
  1067.6,-0.000425,-0.000601
  1067.8,-0.000425,-0.000596
  1068.0,-0.000418,-0.000596
  1068.2,-0.000425,-0.000596
  1068.4,-0.000425,-0.000592
  1068.6,-0.000432,-0.000596
  1068.8,-0.000433,-0.000596
  1069.0,-0.000426,-0.000595
  1069.2,-0.000433,-0.000590
