Run Name,20220809_S200_16600_sfpqTEVdig
Run Date,04:43:33 PM   08-09-22
Method Name,S200_16/600_overnight_pumpA
Export Format Version, 1.00
Method ID,  859
Points/Second, 0.25
Number of Records,  15160
Offset from Run Start Time,00:00:00
Run End Time,16:48:35
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (205.0 nm), AU
QuadTec 4, (488.0 nm), AU
Trace 5,<Not Selected>
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume,Fraction
 48408.0,0.048570,0.024239,  0,0.156814,0.002650,  55.849,    0,    59.7, 26
 48412.0,0.048559,0.024239,  0,0.156796,0.002572,  55.849,    0,    59.7, 26
 48416.0,0.048497,0.024228,  0,0.156980,0.002636,  55.849,    0,    59.7, 26
 48420.0,0.048465,0.024170,  0,0.162060,0.002631,  55.847,    0,    59.7, 26
 48424.0,0.048454,0.024182,  0,0.156869,0.002718,  55.851,    0,    59.7, 26
 48428.0,0.048389,0.024163,  0,0.156796,0.002717,  55.850,    0,    59.7, 26
 48432.0,0.048414,0.024128,  0,0.156814,0.002679,  55.851,    0,    59.7, 26
 48436.0,0.048343,0.024129,  0,0.156759,0.002713,  55.849,    0,    59.7, 26
 48440.0,0.048314,0.024105,  0,0.156869,0.002558,  55.851,    0,    59.7, 26
 48444.0,0.048244,0.024063,  0,0.156888,0.002713,  55.851,    0,    59.7, 26
 48448.0,0.048209,0.024024,  0,0.156888,0.002637,  55.844,    0,    59.7, 26
 48452.0,0.048143,0.024014,  0,0.156832,0.002670,  55.852,    0,    59.7, 26
 48456.0,0.048129,0.023965,  0,0.156869,0.002569,  55.847,    0,    59.7, 26
 48460.0,0.048106,0.023985,  0,0.156943,0.002626,  55.849,    0,    59.8, 26
 48464.0,0.048070,0.023962,  0,0.156796,0.002632,  55.850,    0,    59.8, 26
 48468.0,0.048040,0.023936,  0,0.156814,0.002641,  55.851,    0,    59.8, 26
 48472.0,0.048001,0.023937,  0,0.156814,0.002752,  55.839,    0,    59.8, 26
 48476.0,0.047935,0.023902,  0,0.156851,0.002714,  55.849,    0,    59.8, 26
 48480.0,0.047896,0.023845,  0,0.157017,0.002728,  55.849,    0,    59.8, 26
 48484.0,0.047879,0.023827,  0,0.156961,0.002637,  55.847,    0,    59.8, 26
 48488.0,0.047799,0.023828,  0,0.156888,0.002655,  55.849,    0,    59.8, 26
 48492.0,0.047799,0.023782,  0,0.156832,0.002558,  55.850,    0,    59.8, 26
 48496.0,0.047756,0.023793,  0,0.156943,0.002598,  55.852,    0,    59.8, 26
 48500.0,0.047710,0.023780,  0,0.156869,0.002680,  55.854,    0,    59.8, 26
 48504.0,0.047721,0.023750,  0,0.156943,0.002675,  55.855,    0,    59.8, 26
 48508.0,0.047672,0.023760,  0,0.156906,0.002621,  55.849,    0,    59.8, 26
 48512.0,0.047624,0.023734,  0,0.156851,0.002661,  55.848,    0,    59.8, 26
 48516.0,0.047555,0.023657,  0,0.156925,0.002573,  55.853,    0,    59.8, 26
 48520.0,0.047532,0.023651,  0,0.157090,0.002627,  55.839,    0,    59.8, 26
 48524.0,0.047435,0.023631,  0,0.151779,0.002661,  55.853,    0,    59.8, 26
 48528.0,0.047442,0.023582,  0,0.156832,0.002632,  55.847,    0,    59.8, 26
 48532.0,0.047419,0.023594,  0,0.156925,0.002652,  55.850,    0,    59.8, 26
 48536.0,0.047398,0.023571,  0,0.151723,0.002699,  55.849,    0,    59.8, 26
 48540.0,0.047376,0.023565,  0,0.151742,0.002695,  55.852,    0,    59.8, 26
 48544.0,0.047318,0.023572,  0,0.156980,0.002744,  55.849,    0,    59.8, 26
 48548.0,0.047259,0.023528,  0,0.156888,0.002642,  55.851,    0,    59.8, 26
 48552.0,0.047227,0.023457,  0,0.156869,0.002608,  55.848,    0,    59.8, 26
 48556.0,0.047196,0.023470,  0,0.156961,0.002681,  55.846,    0,    59.8, 26
 48560.0,0.047144,0.023463,  0,0.151779,0.002671,  55.848,    0,    59.9, 26
 48564.0,0.047118,0.023427,  0,0.151723,0.002623,  55.847,    0,    59.9, 26
 48568.0,0.047100,0.023411,  0,0.162226,0.002623,  55.845,    0,    59.9, 26
 48572.0,0.047050,0.023399,  0,0.156998,0.002767,  55.852,    0,    59.9, 26
 48576.0,0.047041,0.023353,  0,0.156961,0.002714,  55.847,    0,    59.9, 26
 48580.0,0.047012,0.023382,  0,0.156961,0.002551,  55.845,    0,    59.9, 26
 48584.0,0.046952,0.023348,  0,0.156980,0.002710,  55.849,    0,    59.9, 26
 48588.0,0.046900,0.023296,  0,0.157035,0.002656,  55.853,    0,    59.9, 26
 48592.0,0.046875,0.023305,  0,0.156980,0.002686,  55.853,    0,    59.9, 26
 48596.0,0.046769,0.023262,  0,0.156961,0.002687,  55.849,    0,    59.9, 26
 48600.0,0.046783,0.023205,  0,0.157053,0.002624,  55.842,    0,    59.9, 26
 48604.0,0.046766,0.023214,  0,0.156943,0.002657,  55.848,    0,    59.9, 26
 48608.0,0.046722,0.023204,  0,0.151852,0.002681,  55.850,    0,    59.9, 26
 48612.0,0.046729,0.023179,  0,0.157072,0.002600,  55.844,    0,    59.9, 26
 48616.0,0.046663,0.023202,  0,0.156998,0.002627,  55.849,    0,    59.9, 26
 48620.0,0.046590,0.023149,  0,0.162189,0.002609,  55.851,    0,    59.9, 26
 48624.0,0.046579,0.023094,  0,0.162207,0.002599,  55.851,    0,    59.9, 26
 48628.0,0.046542,0.023113,  0,0.156980,0.002542,  55.854,    0,    59.9, 26
 48632.0,0.046461,0.023083,  0,0.156961,0.002503,  55.849,    0,    59.9, 26
 48636.0,0.046468,0.023039,  0,0.156888,0.002662,  55.848,    0,    59.9, 26
 48640.0,0.046433,0.023033,  0,0.157017,0.002542,  55.848,    0,    59.9, 26
 48644.0,0.046382,0.023017,  0,0.156925,0.002477,  55.849,    0,    59.9, 26
 48648.0,0.046379,0.022995,  0,0.156961,0.002546,  55.847,    0,    59.9, 26
 48652.0,0.046346,0.023009,  0,0.151705,0.002614,  55.853,    0,    59.9, 26
 48656.0,0.046272,0.022989,  0,0.151760,0.002565,  55.852,    0,    59.9, 26
 48660.0,0.046240,0.022918,  0,0.156998,0.002653,  55.848,    0,    60.0, 26
 48664.0,0.046198,0.022918,  0,0.157035,0.002532,  55.850,    0,    60.0, 26
 48668.0,0.046143,0.022895,  0,0.151797,0.002576,  55.848,    0,    60.0, 26
 48672.0,0.046135,0.022829,  0,0.151889,0.002614,  55.853,    0,    60.0, 26
 48676.0,0.046096,0.022845,  0,0.151815,0.002522,  55.853,    0,    60.0, 26
 48680.0,0.046046,0.022835,  0,0.151760,0.002594,  55.854,    0,    60.0, 26
 48684.0,0.046066,0.022791,  0,0.156980,0.002513,  55.855,    0,    60.0, 26
 48688.0,0.046034,0.022821,  0,0.157035,0.002619,  55.849,    0,    60.0, 26
 48692.0,0.045953,0.022787,  0,0.156998,0.002590,  55.842,    0,    60.0, 26
 48696.0,0.045928,0.022735,  0,0.157017,0.002556,  55.853,    0,    60.0, 26
 48700.0,0.045904,0.022740,  0,0.151871,0.002522,  55.848,    0,    60.0, 26
 48704.0,0.045821,0.022716,  0,0.157053,0.002542,  55.846,    0,    60.0, 26
 48708.0,0.045821,0.022685,  0,0.157035,0.002512,  55.851,    0,    60.0, 26
 48712.0,0.045777,0.022677,  0,0.151852,0.002464,  55.855,    0,    60.0, 26
 48716.0,0.045754,0.022632,  0,0.151852,0.002523,  55.849,    0,    60.0, 26
 48720.0,0.045741,0.022642,  0,0.156980,0.002556,  55.847,    0,    60.0, 26
 48720.4,0.045731,0.022651,  0,0.156984,0.002553,  55.849,    0,    60.0, 27
 48724.0,0.045708,0.022657,  0,0.151852,0.002574,  55.855,    0,    60.0, 27
 48728.0,0.045636,0.022611,  0,0.151815,0.002585,  55.847,    0,    60.0, 27
 48732.0,0.045607,0.022595,  0,0.151889,0.002479,  55.855,    0,    60.0, 27
 48736.0,0.045579,0.022566,  0,0.157053,0.002489,  55.851,    0,    60.0, 27
 48740.0,0.045496,0.022535,  0,0.151871,0.002517,  55.846,    0,    60.0, 27
 48744.0,0.045499,0.022479,  0,0.151834,0.002494,  55.854,    0,    60.0, 27
 48748.0,0.045452,0.022492,  0,0.151834,0.002493,  55.849,    0,    60.0, 27
 48752.0,0.045435,0.022453,  0,0.157072,0.002537,  55.852,    0,    60.0, 27
 48756.0,0.045418,0.022472,  0,0.157053,0.002522,  55.848,    0,    60.0, 27
 48760.0,0.045377,0.022454,  0,0.151779,0.002532,  55.858,    0,    60.1, 27
 48764.0,0.045311,0.022434,  0,0.162226,0.002483,  55.857,    0,    60.1, 27
 48768.0,0.045305,0.022410,  0,0.157053,0.002537,  55.855,    0,    60.1, 27
 48772.0,0.045271,0.022382,  0,0.157035,0.002454,  55.855,    0,    60.1, 27
 48776.0,0.045210,0.022376,  0,0.157182,0.002498,  55.851,    0,    60.1, 27
 48780.0,0.045185,0.022324,  0,0.151871,0.002440,  55.855,    0,    60.1, 27
 48784.0,0.045156,0.022334,  0,0.151889,0.002469,  55.849,    0,    60.1, 27
 48788.0,0.045117,0.022295,  0,0.151889,0.002484,  55.852,    0,    60.1, 27
 48792.0,0.045118,0.022315,  0,0.151852,0.002382,  55.859,    0,    60.1, 27
 48796.0,0.045086,0.022293,  0,0.151815,0.002517,  55.847,    0,    60.1, 27
 48800.0,0.045019,0.022273,  0,0.151908,0.002574,  55.855,    0,    60.1, 27
 48804.0,0.044999,0.022234,  0,0.151963,0.002463,  55.854,    0,    60.1, 27
 48808.0,0.044968,0.022221,  0,0.151834,0.002435,  55.855,    0,    60.1, 27
 48812.0,0.044881,0.022209,  0,0.151963,0.002443,  55.850,    0,    60.1, 27
 48816.0,0.044881,0.022142,  0,0.157109,0.002516,  55.852,    0,    60.1, 27
 48820.0,0.044841,0.022137,  0,0.157127,0.002539,  55.852,    0,    60.1, 27
 48824.0,0.044806,0.022117,  0,0.151926,0.002554,  55.859,    0,    60.1, 27
 48828.0,0.044805,0.022133,  0,0.151944,0.002588,  55.856,    0,    60.1, 27
 48832.0,0.044772,0.022119,  0,0.151926,0.002457,  55.853,    0,    60.1, 27
 48836.0,0.044701,0.022085,  0,0.157017,0.002515,  55.854,    0,    60.1, 27
 48840.0,0.044699,0.022062,  0,0.157035,0.002486,  55.856,    0,    60.1, 27
 48844.0,0.044672,0.022071,  0,0.151815,0.002476,  55.855,    0,    60.1, 27
 48848.0,0.044597,0.022046,  0,0.162520,0.002510,  55.854,    0,    60.1, 27
 48852.0,0.044588,0.021983,  0,0.151963,0.002497,  55.853,    0,    60.1, 27
 48856.0,0.044533,0.021985,  0,0.151944,0.002466,  55.856,    0,    60.1, 27
 48860.0,0.044523,0.021948,  0,0.152036,0.002486,  55.848,    0,    60.2, 27
 48864.0,0.044504,0.021967,  0,0.151834,0.002449,  55.851,    0,    60.2, 27
 48868.0,0.044452,0.021945,  0,0.151944,0.002516,  55.851,    0,    60.2, 27
 48872.0,0.044400,0.021919,  0,0.157109,0.002473,  55.855,    0,    60.2, 27
 48876.0,0.044397,0.021891,  0,0.152073,0.002531,  55.857,    0,    60.2, 27
 48880.0,0.044368,0.021885,  0,0.151852,0.002435,  55.855,    0,    60.2, 27
 48884.0,0.044284,0.021824,  0,0.157127,0.002496,  55.858,    0,    60.2, 27
 48888.0,0.044282,0.021826,  0,0.157146,0.002468,  55.858,    0,    60.2, 27
 48892.0,0.044241,0.021813,  0,0.151981,0.002526,  55.856,    0,    60.2, 27
 48896.0,0.044218,0.021794,  0,0.152000,0.002511,  55.855,    0,    60.2, 27
 48900.0,0.044186,0.021794,  0,0.151944,0.002511,  55.858,    0,    60.2, 27
 48904.0,0.044145,0.021760,  0,0.157238,0.002517,  55.853,    0,    60.2, 27
 48908.0,0.044078,0.021749,  0,0.157182,0.002420,  55.847,    0,    60.2, 27
 48912.0,0.044085,0.021705,  0,0.152055,0.002405,  55.851,    0,    60.2, 27
 48916.0,0.044055,0.021710,  0,0.151981,0.002430,  55.857,    0,    60.2, 27
 48920.0,0.044000,0.021676,  0,0.151981,0.002551,  55.857,    0,    60.2, 27
 48924.0,0.043986,0.021675,  0,0.151926,0.002429,  55.854,    0,    60.2, 27
 48928.0,0.043940,0.021675,  0,0.152018,0.002430,  55.852,    0,    60.2, 27
 48932.0,0.043908,0.021618,  0,0.152018,0.002391,  55.856,    0,    60.2, 27
 48936.0,0.043881,0.021621,  0,0.151981,0.002512,  55.858,    0,    60.2, 27
 48940.0,0.043840,0.021607,  0,0.146989,0.002459,  55.855,    0,    60.2, 27
 48944.0,0.043795,0.021582,  0,0.151981,0.002416,  55.859,    0,    60.2, 27
 48948.0,0.043762,0.021538,  0,0.157164,0.002429,  55.852,    0,    60.2, 27
 48952.0,0.043750,0.021532,  0,0.157238,0.002439,  55.855,    0,    60.2, 27
 48956.0,0.043695,0.021477,  0,0.151963,0.002372,  55.856,    0,    60.2, 27
 48960.0,0.043658,0.021506,  0,0.152036,0.002425,  55.857,    0,    60.3, 27
 48964.0,0.043643,0.021485,  0,0.152073,0.002362,  55.854,    0,    60.3, 27
 48968.0,0.043608,0.021458,  0,0.157109,0.002430,  55.854,    0,    60.3, 27
 48972.0,0.043588,0.021452,  0,0.157274,0.002511,  55.858,    0,    60.3, 27
 48976.0,0.043552,0.021438,  0,0.151981,0.002420,  55.848,    0,    60.3, 27
 48980.0,0.043480,0.021394,  0,0.151981,0.002386,  55.859,    0,    60.3, 27
 48984.0,0.043483,0.021377,  0,0.151981,0.002387,  55.851,    0,    60.3, 27
 48988.0,0.043452,0.021361,  0,0.152092,0.002368,  55.847,    0,    60.3, 27
 48992.0,0.043405,0.021312,  0,0.151926,0.002474,  55.856,    0,    60.3, 27
 48996.0,0.043375,0.021326,  0,0.146989,0.002324,  55.856,    0,    60.3, 27
 49000.0,0.043334,0.021335,  0,0.152055,0.002396,  55.857,    0,    60.3, 27
 49004.0,0.043332,0.021298,  0,0.152092,0.002416,  55.858,    0,    60.3, 27
 49008.0,0.043293,0.021307,  0,0.152000,0.002329,  55.857,    0,    60.3, 27
 49012.0,0.043262,0.021278,  0,0.152036,0.002368,  55.855,    0,    60.3, 27
 49016.0,0.043183,0.021237,  0,0.152036,0.002463,  55.856,    0,    60.3, 27
 49020.0,0.043183,0.021194,  0,0.152018,0.002425,  55.858,    0,    60.3, 27
 49024.0,0.043114,0.021209,  0,0.152073,0.002392,  55.858,    0,    60.3, 27
 49028.0,0.043087,0.021139,  0,0.152055,0.002305,  55.854,    0,    60.3, 27
 49032.0,0.043049,0.021154,  0,0.152000,0.002314,  55.854,    0,    60.3, 27
 49036.0,0.043055,0.021140,  0,0.146860,0.002392,  55.854,    0,    60.3, 27
 49040.0,0.043026,0.021127,  0,0.152000,0.002403,  55.858,    0,    60.3, 27
 49044.0,0.042988,0.021131,  0,0.152055,0.002489,  55.856,    0,    60.3, 27
 49048.0,0.042939,0.021099,  0,0.152128,0.002402,  55.855,    0,    60.3, 27
 49052.0,0.042883,0.021050,  0,0.152110,0.002358,  55.856,    0,    60.3, 27
 49056.0,0.042883,0.021025,  0,0.152036,0.002238,  55.855,    0,    60.3, 27
 49060.0,0.042843,0.021037,  0,0.152092,0.002335,  55.859,    0,    60.4, 27
 49064.0,0.042793,0.020997,  0,0.152036,0.002354,  55.859,    0,    60.4, 27
 49068.0,0.042793,0.020991,  0,0.152073,0.002339,  55.865,    0,    60.4, 27
 49072.0,0.042754,0.020989,  0,0.146915,0.002358,  55.852,    0,    60.4, 27
 49076.0,0.042745,0.020977,  0,0.152000,0.002372,  55.860,    0,    60.4, 27
 49080.0,0.042726,0.020973,  0,0.157238,0.002392,  55.860,    0,    60.4, 27
 49084.0,0.042673,0.020956,  0,0.157293,0.002305,  55.861,    0,    60.4, 27
 49088.0,0.042615,0.020905,  0,0.152036,0.002266,  55.864,    0,    60.4, 27
 49092.0,0.042577,0.020870,  0,0.152110,0.002382,  55.860,    0,    60.4, 27
 49096.0,0.042548,0.020856,  0,0.152055,0.002402,  55.856,    0,    60.4, 27
 49100.0,0.042471,0.020804,  0,0.147026,0.002247,  55.862,    0,    60.4, 27
 49104.0,0.042485,0.020824,  0,0.146878,0.002339,  55.859,    0,    60.4, 27
 49108.0,0.042454,0.020824,  0,0.152165,0.002363,  55.858,    0,    60.4, 27
 49112.0,0.042445,0.020800,  0,0.152128,0.002412,  55.855,    0,    60.4, 27
 49116.0,0.042415,0.020796,  0,0.152202,0.002411,  55.862,    0,    60.4, 27
 49120.0,0.042368,0.020779,  0,0.152018,0.002315,  55.855,    0,    60.4, 27
 49124.0,0.042316,0.020717,  0,0.147026,0.002376,  55.863,    0,    60.4, 27
 49128.0,0.042298,0.020704,  0,0.147118,0.002295,  55.862,    0,    60.4, 27
 49132.0,0.042267,0.020706,  0,0.146952,0.002257,  55.856,    0,    60.4, 27
 49136.0,0.042207,0.020663,  0,0.147044,0.002305,  55.857,    0,    60.4, 27
 49140.0,0.042228,0.020675,  0,0.146971,0.002382,  55.861,    0,    60.4, 27
 49144.0,0.042170,0.020656,  0,0.146952,0.002546,  55.863,    0,    60.4, 27
 49148.0,0.042164,0.020638,  0,0.157293,0.002586,  55.862,    0,    60.4, 27
 49152.0,0.042154,0.020662,  0,0.152092,0.002478,  55.861,    0,    60.4, 27
 49156.0,0.042111,0.020631,  0,0.152110,0.002556,  55.862,    0,    60.4, 27
 49160.0,0.042024,0.020602,  0,0.152036,0.002445,  55.861,    0,    60.5, 27
 49164.0,0.042020,0.020555,  0,0.152055,0.002382,  55.864,    0,    60.5, 27
 49168.0,0.041993,0.020540,  0,0.147081,0.002435,  55.859,    0,    60.5, 27
 49172.0,0.041942,0.020467,  0,0.146971,0.002347,  55.861,    0,    60.5, 27
 49176.0,0.041924,0.020496,  0,0.152184,0.002401,  55.864,    0,    60.5, 27
 49180.0,0.041901,0.020496,  0,0.152202,0.002339,  55.861,    0,    60.5, 27
 49184.0,0.041888,0.020469,  0,0.152147,0.002372,  55.861,    0,    60.5, 27
 49188.0,0.041873,0.020491,  0,0.147026,0.002367,  55.862,    0,    60.5, 27
 49192.0,0.041804,0.020473,  0,0.147007,0.002300,  55.858,    0,    60.5, 27
 49196.0,0.041773,0.020400,  0,0.147118,0.002243,  55.865,    0,    60.5, 27
 49200.0,0.041732,0.020387,  0,0.147136,0.002344,  55.862,    0,    60.5, 27
 49204.0,0.041704,0.020382,  0,0.147118,0.002368,  55.854,    0,    60.5, 27
 49208.0,0.041654,0.020351,  0,0.147063,0.002313,  55.861,    0,    60.5, 27
 49212.0,0.041645,0.020350,  0,0.152147,0.002241,  55.865,    0,    60.5, 27
 49216.0,0.041615,0.020341,  0,0.152128,0.002289,  55.858,    0,    60.5, 27
 49220.0,0.041612,0.020320,  0,0.152276,0.002245,  55.865,    0,    60.5, 27
 49224.0,0.041588,0.020337,  0,0.152165,0.002313,  55.863,    0,    60.5, 27
 49228.0,0.041533,0.020312,  0,0.152165,0.002361,  55.863,    0,    60.5, 27
 49232.0,0.041475,0.020249,  0,0.147044,0.002155,  55.859,    0,    60.5, 27
 49236.0,0.041471,0.020259,  0,0.147007,0.002300,  55.855,    0,    60.5, 27
 49240.0,0.041387,0.020228,  0,0.152165,0.002439,  55.851,    0,    60.5, 27
 49244.0,0.041377,0.020177,  0,0.152165,0.002155,  55.860,    0,    60.5, 27
 49248.0,0.041355,0.020186,  0,0.142038,0.002289,  55.865,    0,    60.5, 27
 49252.0,0.041337,0.020177,  0,0.147081,0.002313,  55.858,    0,    60.5, 27
 49256.0,0.041311,0.020172,  0,0.147063,0.002270,  55.857,    0,    60.5, 27
 49260.0,0.041286,0.020159,  0,0.147063,0.002279,  55.862,    0,    60.6, 27
 49264.0,0.041247,0.020140,  0,0.147044,0.002276,  55.865,    0,    60.6, 27
 49268.0,0.041219,0.020110,  0,0.147099,0.002217,  55.864,    1,    60.6, 27
 49272.0,0.041203,0.020125,  0,0.147063,0.002304,  55.859,    0,    60.6, 27
 49276.0,0.041172,0.020096,  0,0.147099,0.002251,  55.857,    0,    60.6, 27
 49280.0,0.041102,0.020032,  0,0.152257,0.002323,  55.869,    0,    60.6, 27
 49284.0,0.041104,0.020048,  0,0.152202,0.002240,  55.865,    0,    60.6, 27
 49288.0,0.041050,0.020024,  0,0.152239,0.002279,  55.858,    0,    60.6, 27
 49292.0,0.041069,0.020020,  0,0.152220,0.002187,  55.862,    0,    60.6, 27
 49296.0,0.041038,0.020011,  0,0.152202,0.002245,  55.862,    0,    60.6, 27
 49300.0,0.040975,0.020000,  0,0.147044,0.002264,  55.867,    0,    60.6, 27
 49304.0,0.040956,0.019949,  0,0.147081,0.002116,  55.864,    0,    60.6, 27
 49308.0,0.040921,0.019947,  0,0.152276,0.002226,  55.868,    0,    60.6, 27
 49312.0,0.040900,0.019943,  0,0.152202,0.002173,  55.859,    0,    60.6, 27
 49316.0,0.040829,0.019878,  0,0.152110,0.002241,  55.858,    0,    60.6, 27
 49320.0,0.040819,0.019853,  0,0.147099,0.002232,  55.859,    0,    60.6, 27
 49324.0,0.040777,0.019867,  0,0.147136,0.002225,  55.861,    0,    60.6, 27
 49328.0,0.040773,0.019855,  0,0.147136,0.002279,  55.863,    0,    60.6, 27
 49332.0,0.040752,0.019854,  0,0.147210,0.002284,  55.858,    0,    60.6, 27
 49336.0,0.040676,0.019840,  0,0.147191,0.002265,  55.859,    0,    60.6, 27
 49340.0,0.040679,0.019802,  0,0.147099,0.002284,  55.861,    0,    60.6, 27
 49344.0,0.040633,0.019810,  0,0.152368,0.002197,  55.865,    0,    60.6, 27
 49348.0,0.040647,0.019801,  0,0.152368,0.002240,  55.861,    0,    60.6, 27
 49352.0,0.040555,0.019736,  0,0.152404,0.002273,  55.861,    0,    60.6, 27
 49356.0,0.040550,0.019739,  0,0.152349,0.002259,  55.862,    0,    60.6, 27
 49360.0,0.040511,0.019716,  0,0.152257,0.002197,  55.864,    0,    60.7, 27
 49364.0,0.040519,0.019727,  0,0.147063,0.002288,  55.863,    0,    60.7, 27
 49368.0,0.040470,0.019717,  0,0.147136,0.002264,  55.860,    0,    60.7, 27
 49372.0,0.040429,0.019680,  0,0.152220,0.002255,  55.862,    0,    60.7, 27
 49376.0,0.040396,0.019649,  0,0.152239,0.002178,  55.860,    0,    60.7, 27
 49380.0,0.040410,0.019657,  0,0.152220,0.002318,  55.854,    0,    60.7, 27
 49384.0,0.040301,0.019643,  0,0.147173,0.002137,  55.849,    0,    60.7, 27
 49388.0,0.040301,0.019561,  0,0.147246,0.002211,  55.864,    0,    60.7, 27
 49392.0,0.040281,0.019574,  0,0.147154,0.002239,  55.860,    0,    60.7, 27
 49396.0,0.040269,0.019556,  0,0.147210,0.002239,  55.858,    0,    60.7, 27
 49400.0,0.040221,0.019568,  0,0.147154,0.002287,  55.866,    0,    60.7, 27
 49404.0,0.040198,0.019526,  0,0.147136,0.002191,  55.864,    0,    60.7, 27
 49408.0,0.040153,0.019525,  0,0.142093,0.002278,  55.865,    0,    60.7, 27
 49412.0,0.040144,0.019506,  0,0.142056,0.002133,  55.862,    0,    60.7, 27
 49416.0,0.040129,0.019506,  0,0.142056,0.002219,  55.862,    0,    60.7, 27
 49420.0,0.040047,0.019503,  0,0.152313,0.002200,  55.863,    0,    60.7, 27
 49424.0,0.040053,0.019457,  0,0.152331,0.002132,  55.861,    0,    60.7, 27
 49428.0,0.040028,0.019464,  0,0.152313,0.002219,  55.865,    0,    60.7, 27
 49432.0,0.039978,0.019426,  0,0.147136,0.002191,  55.862,    0,    60.7, 27
 49436.0,0.039993,0.019447,  0,0.147154,0.002151,  55.860,    0,    60.7, 27
 49440.0,0.039965,0.019417,  0,0.142038,0.002170,  55.860,    0,    60.7, 27
 49444.0,0.039889,0.019414,  0,0.152239,0.002233,  55.864,    0,    60.7, 27
 49448.0,0.039885,0.019360,  0,0.152313,0.002123,  55.859,    0,    60.7, 27
 49452.0,0.039871,0.019361,  0,0.142020,0.002199,  55.856,    0,    60.7, 27
 49456.0,0.039785,0.019351,  0,0.142093,0.002209,  55.864,    0,    60.7, 27
 49460.0,0.039777,0.019300,  0,0.142167,0.002146,  55.868,    0,    60.8, 27
 49464.0,0.039767,0.019290,  0,0.147228,0.002103,  55.868,    0,    60.8, 27
 49468.0,0.039714,0.019269,  0,0.142112,0.002237,  55.864,    0,    60.8, 27
 49472.0,0.039720,0.019275,  0,0.142075,0.002132,  55.863,    0,    60.8, 27
 49476.0,0.039676,0.019242,  0,0.142185,0.002150,  55.868,    0,    60.8, 27
 49480.0,0.039613,0.019231,  0,0.147265,0.002185,  55.857,    0,    60.8, 27
 49484.0,0.039617,0.019215,  0,0.147173,0.002147,  55.858,    0,    60.8, 27
 49488.0,0.039595,0.019204,  0,0.147228,0.002123,  55.860,    0,    60.8, 27
 49492.0,0.039528,0.019204,  0,0.147228,0.002050,  55.861,    0,    60.8, 27
 49496.0,0.039545,0.019161,  0,0.147246,0.002204,  55.863,    0,    60.8, 27
 49500.0,0.039496,0.019168,  0,0.147228,0.002272,  55.863,    0,    60.8, 27
 49504.0,0.039451,0.019113,  0,0.142130,0.002170,  55.854,    0,    60.8, 27
 49508.0,0.039453,0.019123,  0,0.142148,0.002201,  55.866,    0,    60.8, 27
 49512.0,0.039400,0.019121,  0,0.142093,0.002200,  55.868,    0,    60.8, 27
 49516.0,0.039358,0.019101,  0,0.142130,0.002283,  55.865,    0,    60.8, 27
 49520.0,0.039341,0.019065,  0,0.147283,0.002023,  55.858,    0,    60.8, 27
 49524.0,0.039323,0.019066,  0,0.142185,0.002235,  55.863,    0,    60.8, 27
 49528.0,0.039264,0.019019,  0,0.142222,0.002200,  55.867,    0,    60.8, 27
 49532.0,0.039256,0.019002,  0,0.142222,0.002143,  55.863,    0,    60.8, 27
 49536.0,0.039241,0.018998,  0,0.142204,0.002200,  55.863,    0,    60.8, 27
 49540.0,0.039198,0.018993,  0,0.142369,0.002147,  55.860,    0,    60.8, 27
 49544.0,0.039196,0.018987,  0,0.142093,0.002279,  55.871,    0,    60.8, 27
 49548.0,0.039130,0.018965,  0,0.142204,0.002205,  55.857,    0,    60.8, 27
 49552.0,0.039097,0.018938,  0,0.152313,0.002157,  55.869,    0,    60.8, 27
 49556.0,0.039084,0.018908,  0,0.147210,0.002191,  55.866,    0,    60.8, 27
 49560.0,0.039069,0.018906,  0,0.147265,0.002211,  55.866,    0,    60.9, 27
 49564.0,0.039036,0.018888,  0,0.147320,0.002264,  55.866,    0,    60.9, 27
 49568.0,0.039018,0.018881,  0,0.147320,0.002177,  55.868,    0,    60.9, 27
 49572.0,0.039000,0.018875,  0,0.142332,0.002230,  55.864,    0,    60.9, 27
 49576.0,0.038952,0.018861,  0,0.142259,0.002163,  55.864,    0,    60.9, 27
 49580.0,0.038953,0.018841,  0,0.142185,0.002216,  55.866,    0,    60.9, 27
 49584.0,0.038908,0.018852,  0,0.142259,0.002269,  55.868,    0,    60.9, 27
 49588.0,0.038848,0.018816,  0,0.142222,0.002178,  55.869,    0,    60.9, 27
 49592.0,0.038818,0.018763,  0,0.142259,0.002172,  55.863,    0,    60.9, 27
 49596.0,0.038810,0.018761,  0,0.142259,0.002144,  55.862,    0,    60.9, 27
 49600.0,0.038745,0.018733,  0,0.142277,0.002212,  55.864,    0,    60.9, 27
 49604.0,0.038754,0.018716,  0,0.142277,0.002187,  55.867,    0,    60.9, 27
 49608.0,0.038708,0.018713,  0,0.142277,0.002191,  55.864,    0,    60.9, 27
 49612.0,0.038693,0.018701,  0,0.142241,0.002172,  55.866,    0,    60.9, 27
